,Time,User,Tweet,Country,No of retweet
2878,2023-01-26 11:21:03+00:00,Its_ereko,@StFreakingKezy @ZenithBank @cenbank,AFRICA REPUBLIC ,0
2879,2023-01-26 11:19:48+00:00,MavisQueen12,"@ZenithBank I tried chatting my complain @ ziva but the options for my complain wasn't available.
I had a dispense error August 23 2022,I recovered part of the money,the remaining one is still hanging till date all my efforts abortive,what do I do to retrieve my money",,0
2880,2023-01-26 11:17:00+00:00,kbitss,"@ZenithBank you have a very rude customer service staff at Isale igbein, Abeokuta, Ogun State. Her name is Bisi. Very very rude!!!!",Nigeria,0
2881,2023-01-26 11:15:10+00:00,Sweetsosi2,@ZenithBank @musty_emboiz Hiiii,,0
2882,2023-01-26 11:14:49+00:00,Sabrconnect,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2883,2023-01-26 11:13:56+00:00,kbitss,"@ZenithBank Rude customer service officer in your branch at Isaleigbein, Abeokuta is unacceptable. Her name is Titi",Nigeria,0
2884,2023-01-26 11:12:16+00:00,FIkwuta,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2885,2023-01-26 11:09:36+00:00,Petermatics,@ZenithBank Stop dispensing old Notes from your ATMs,nigeria,0
2886,2023-01-26 11:09:03+00:00,tijjani32807326,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2887,2023-01-26 11:04:09+00:00,EmzzyInteriors,@Gentlejerome @a_ma_ka__ @ZenithBank Her last update I saw was where she said its only 840k they can retrieve for her out of the 4m.,"Lagos, Nigeria",0
2888,2023-01-26 11:02:13+00:00,onthecleverland,"@ZenithBank Zenith bank, Lately I’m unable to use my atm card on my phone to pay bills and subscription fees like my Apple Music etc.",United States,0
2889,2023-01-26 11:02:07+00:00,aliyu_figo,@folara25gunner @ZenithBank I buy data 2x shiru fa,,0
2890,2023-01-26 11:00:45+00:00,Gentlejerome,Please I hope this lady @a_ma_ka__ was able to retrieve her money from @ZenithBank. Really hope!,England | Nigeria ,1
2891,2023-01-26 10:58:51+00:00,IdongesitIfet,@ZenithBank Story... your banks that are still dispensing old notes???,,0
2892,2023-01-26 10:57:15+00:00,MurtalaFatima6,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2893,2023-01-26 10:53:39+00:00,Brandosky_Bankz,@ZenithBank I can't link my new mobile phone to my zenith Bank app,"Akwa Ibom, Nigeria",0
2894,2023-01-26 10:53:33+00:00,folara25gunner,@aliyu_figo @ZenithBank All the banks me*sed up at the moment.,EMIRATES,0
2895,2023-01-26 10:53:10+00:00,__adiazz,@ZenithBank has your service gone down again?,"London, England",0
2896,2023-01-26 10:52:33+00:00,MathewAnwojue,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2897,2023-01-26 10:51:12+00:00,aliyu_figo,@ZenithBank your banking system is very poor,,0
2898,2023-01-26 10:50:27+00:00,Tolu_lope28,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2899,2023-01-26 10:50:00+00:00,Oyin_Xtra,@ZenithBank you people should better not play with me this morning.,,0
2900,2023-01-26 10:48:52+00:00,TAdedeji98,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2901,2023-01-26 10:47:48+00:00,musty_emboiz,@ZenithBank Why can't I get master card??,Kaduna ,0
2902,2023-01-26 10:43:59+00:00,webzineofficial,@ZenithBank Zenith bank mountain top university is still paying old cash on the counter and stopped ATM since over 3 hours today u either go inside and collect old notes or go,World of Webzine,0
2903,2023-01-26 10:41:08+00:00,omarul_pharouq,@ZenithBank I don’t know why I’m no longer have access with ussd banking,"Taraba, Nigeria",0
2904,2023-01-26 10:41:01+00:00,HMipamau,@ZenithBank I'm trying to open an account yesterday but it stop at stage 2,,0
2905,2023-01-26 10:40:15+00:00,thefiagbe,@Opresii @ZenithBank,,0
2906,2023-01-26 10:39:57+00:00,OnweagbaKemiso1,@ZenithBank So why are you people still giving out old note????,,0
2907,2023-01-26 10:39:41+00:00,MenaPeters3,@ZenithBank what's this frustration?,"Bayelsa, Nigeria",0
2908,2023-01-26 10:37:29+00:00,mariam_Konstant,"RT @mariam_Konstant: @ZenithBank Zenith Bank, I made a transfer of 18k to my ecobank account and I have not received it plus I have been de…","Lagos, Nigeria",1
2909,2023-01-26 10:36:35+00:00,best13297348,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2910,2023-01-26 10:35:33+00:00,victoryyy_V,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2911,2023-01-26 10:35:10+00:00,mariam_Konstant,"@ZenithBank Zenith Bank, I made a transfer of 18k to my ecobank account and I have not received it plus I have been debited","Lagos, Nigeria",1
2912,2023-01-26 10:31:27+00:00,SalisuM37632518,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2913,2023-01-26 10:30:44+00:00,AminuZaitun,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2914,2023-01-26 10:28:58+00:00,AdamuAb72456663,@ZenithBank Thanks for the information.,,0
2915,2023-01-26 10:27:57+00:00,McNturukpa,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2916,2023-01-26 10:27:40+00:00,Damilolaa_xx,"@orjichima3 @ZenithBank Me too
Same thing",,0
2917,2023-01-26 10:25:55+00:00,OPEYEMI200000,@BadManSnOwS @ZenithBank I tire oooooo. They keep debiting me for ELECTRONIC TRANSFER for the account that I don’t even use the Mobil app anymore,Abuja,0
2918,2023-01-26 10:24:40+00:00,HassanC47212975,"@ZenithBank 6yp phnom. P .you.ypbbpyhhyy66
77gagnp..kph kph pyt",,0
2919,2023-01-26 10:24:36+00:00,KollyGBalance,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi","Houston, TX",127
2920,2023-01-26 10:23:43+00:00,HennyOl90736415,"@IamLee4TJ @ZenithBank Exactly what they did to me three days ago, and they wouldn’t have refund.. worst bank of the universe",,0
2921,2023-01-26 10:22:05+00:00,okecity2012,@ZenithBank I have noticed some unexplainable deductions from my account and the bank isn't giving me answers.,"LAGOS, NIGERIA",0
2922,2023-01-26 10:21:11+00:00,JeromeNaomi2,@ZenithBank Plz my transfer is not working again up till now,,0
2923,2023-01-26 10:17:56+00:00,Zenithdirecti,"RT @greenwingsBoss: Hello @ZenithBank 
Please reply my dm.
Thanks",,1
2924,2023-01-26 10:16:40+00:00,emmanueli234,@ZenithBank Please @ZenithBank I don't understand this issues almost all the time. I just sent 7k to someone and the person haven't received it. The same happened yesterday but the money was reversed this morning. Please im not finding this funny. Please treat as urgent. 2254429800,"Lagos, Nigeria",0
2925,2023-01-26 10:16:28+00:00,MaryJesubande,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi","Ogun, Nigeria",127
2926,2023-01-26 10:16:13+00:00,TILAWORLDfound1,"@ZenithBank I did 10gb data subscription till date it has not reflected and I was debited.
Why this wickedness?",,0
2927,2023-01-26 10:15:58+00:00,NexxyTech,@ZenithBank Your branch at wuse2 opp glo office Abuja still issues old notes just 20mins ago! Who are you deceiving??? @ZenithBank,Nigeria,0
2928,2023-01-26 10:15:04+00:00,greenwingsBoss,"Hello @ZenithBank 
Please reply my dm.
Thanks","Lagos, Nigeria",1
2929,2023-01-26 10:14:53+00:00,mark_unungene,"As a law abiding citizen, I'll visit any of my bank tomorrow to change my old currency. I don't know the d/f between saving/current accounts &amp; cooperate account. Nigeria Banks always make my BP to rise wit their outrageous charges. @cenbank @ZenithBank @PolarisBankLtd @UBAGroup https://t.co/dGuG1LrmT2",Nigeria ,0
2930,2023-01-26 10:11:10+00:00,RayonFancy,@Cute9jaMedia @ZenithBank No be juju be that?? 😂😂😂🙉,"Enugu, Nigeria",0
2931,2023-01-26 10:10:50+00:00,Mobolajiishola1,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2932,2023-01-26 10:10:24+00:00,RayonFancy,"RT @Cute9jaMedia: @ZenithBank Nonsense bank, can you imagine I went to withdraw new money yesterday and this bank get mind dey give out old…","Enugu, Nigeria",1
2933,2023-01-26 10:09:35+00:00,rekiat60,"@ZenithBank Hi ejooor I have been debited for a month now,eshanu mi😭",,0
2934,2023-01-26 10:09:21+00:00,teddyada2,@IamLee4TJ @ZenithBank Wow,"Abakaliki, Nigeria",0
2935,2023-01-26 10:08:36+00:00,Its_ereko,@StFreakingKezy @ZenithBank Aba road in PH doesn't pay new notes.,AFRICA REPUBLIC ,0
2936,2023-01-26 10:08:36+00:00,PeaceSardauna,"@ZenithBank This is the 3rd year now yet nothing has been done, please refund my money @ZenithBank @ZenithbankpIc_9 @Zenithbank_nng
#Zenithbanknigeria #ZenithBank #zenithbankplc https://t.co/3JpBee6Gto",Nigeria,0
2937,2023-01-26 10:08:02+00:00,JutzBen,This is the situation report at the moment at @ZenithBank @NGRSenate today 26/01/2023... https://t.co/kbnayCOC7B,"Khlong Toei, Bangkok",1
2938,2023-01-26 10:07:36+00:00,FaithAdama_,"@ZenithBank your services are getting poorer everyday, pos decline errors everyday , extremely slow reversals, leaving your customer stranded and apologizing every time some of your staff are extremely rude, you used to be the best! It’s just so annoying !","Federal Capital Territory, Nig",0
2939,2023-01-26 10:07:21+00:00,fynecharm,@ZenithBank I just literally left ur branch in woji Port Harcourt. Ur atms are not dispensing Atall. Since yesterday afternoon. What is the point of having atms if there is no money inside them? Stop all this hypocrisy. It’s just annoying,Nigeria,0
2940,2023-01-26 10:05:05+00:00,young21184492,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2941,2023-01-26 10:04:48+00:00,Its_ereko,RT @ibukunnimi: @StFreakingKezy I was at @myaccessbank and @ZenithBank  Alagbado branches yesterday to withdraw but I was told their was no…,AFRICA REPUBLIC ,2
2942,2023-01-26 10:04:42+00:00,mimshach147,"@ZenithBank all this failed transaction during airtime recharge of #100, #200 that you people will not reverse needs to stop this year, abeg. 
Arise TV / The CBN / Homosexuality https://t.co/t6hSWL9DuQ",,3
2943,2023-01-26 10:04:05+00:00,Ife_OfGod,@Timbhoe @UNIONBANK_NG @ZenithBank Very useless,Somewhere beautiful i guess,0
2944,2023-01-26 10:02:39+00:00,PeaceSardauna,"@ZenithBank is the worst bank ever, their customer service is really bad and rude, imagine since Dec, 2020 my money was deducted from my account because I tried to do dstv and gotv subscription.@ZenithBank @ZenithbankpIc_9 @Zenithbank #Zenithbanknigeria #ZenithBank #zenithbankplc https://t.co/ZYY5LUr6FC",Nigeria,0
2945,2023-01-26 10:01:44+00:00,Xavi_Kingss,"@ZenithBank pls verify this asap and reverse my money.

Account number: 2209431313
Account name: Igboekwe Onyedikachi Kingsley","Abuja, Nigeria",0
2946,2023-01-26 10:01:24+00:00,RachaelLouis18,@ZenithBank Please when can we have the new naira notes because petty traders and tricycles riders are refusing to accept the seemed phased out currency.,,0
2947,2023-01-26 10:01:10+00:00,Xavi_Kingss,"@ZenithBank I recharged 3000 for EEDC token this morning around 7:17am from this my Zenith bank account and I was debited from my Zenith bank account and I contacted the agent for EEDC and he said dat d transaction didn't go through, that I should contact you guys for a reversal","Abuja, Nigeria",0
2948,2023-01-26 09:58:32+00:00,slimmy_1,"How can a bank @ZenithBank, be so old fashioned to resolve an issue concerning ATM not dispensing a withdrawal made but was debited since 20/1/2023, after so much complaints has been made in the branch.",,0
2949,2023-01-26 09:53:20+00:00,OjiehFranklin,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2950,2023-01-26 09:51:39+00:00,obinna_onyia,"@ZenithBank please I need explanation. N8399 was debited from my account yesterday. I’ve been sending you messages. I need my 8k back please. I can’t remember buying anything online or from Microsoft. 

Arise TV 
Bullion
Obidient https://t.co/YIF3ANmdxG","Lagos, Nigeria",0
2951,2023-01-26 09:50:26+00:00,tayointerior,"RT @topeolawunmi: Dear @cenbank ,i visited @ZenithBank on diya road in Gbagada this morning to withdraw 100k for mkt run(mile12).
I was tol…","Lagos, Nigeria",1
2952,2023-01-26 09:50:00+00:00,realDaranijo,@wallia_raja @FirstBankngr @ZenithBank @PolarisBankLtd @UBAGroup @StanbicIBTC @myaccessbank @cenbank Are you a backup singer to Seyi Vibez and Ruger?,earth,0
2953,2023-01-26 09:48:43+00:00,Sporogate,@ZenithBank you need why do you alway show someone pepper,Deprived country ,0
2954,2023-01-26 09:47:59+00:00,JK_EVENTz,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi","Federal Capital Territory, Nig",127
2955,2023-01-26 09:43:31+00:00,ElijahEshiet2,@ZenithBank I’ve been trying to withdraw via ATM machine yet there’s no money in it. That’s preposterous cause an emergency can happen at any moment yet no money in the machine for use.,,0
2956,2023-01-26 09:43:26+00:00,Euniceuchendu,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi","Rivers, Nigeria",127
2957,2023-01-26 09:43:10+00:00,FarukUmaru1,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2958,2023-01-26 09:42:15+00:00,charles_93494,@OlaideOlumide1 @ZenithBank Olumide you be mumu ... you want to be scammed.. what stops you to visit any Zenith bank to channel your query,lagos,0
2959,2023-01-26 09:41:15+00:00,oliverstreet217,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi","Victoria Island, Nigeria",127
2960,2023-01-26 09:40:01+00:00,UdokoMaureen,@EngrIyke1 @ZenithBank Access bank too,,0
2961,2023-01-26 09:39:46+00:00,smartbabe13,@ZenithBank @OlaideOlumide1 I want to deposit my mint 200 will i get back the same mint new 200 back sir,,0
2962,2023-01-26 09:38:36+00:00,smartbabe13,@ZenithBank If i deposit my old 200 will they give me new 200 back sir,,0
2963,2023-01-26 09:38:20+00:00,ibukunnimi,@StFreakingKezy I was at @myaccessbank and @ZenithBank  Alagbado branches yesterday to withdraw but I was told their was no new notes. ATM not dispensing too. @cenbank,Lagos - Nigeria,2
2964,2023-01-26 09:38:16+00:00,AdeyemiAramide6,@ZenithBank Scammer bank,,0
2965,2023-01-26 09:38:10+00:00,SirDrPreciousBB,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2966,2023-01-26 09:35:35+00:00,OVO_87,Why is @ZenithBank sending credit alert without the credit 🙄,Brasilia,0
2967,2023-01-26 09:35:15+00:00,Leeandazee,@wealthysara @Boltapp_ng @ZenithBank @switstgirl,Nigeria,0
2968,2023-01-26 09:33:54+00:00,midyungciouz,"@AmMamacita @ZenithBank Just Imagine....
 it keeps reoccurring and they are yet to fix their issue","Dallas, TX",0
2969,2023-01-26 09:33:37+00:00,chima_ug,@ZenithBank check ur DM,Trading view,0
2970,2023-01-26 09:32:53+00:00,Onise_iyanu,"@Diome_Patricia @gtbank @FirstBankngr @UBAGroup @wemabank @Sterling_Bankng @StanbicIBTC @ZenithBank @JaizBankNG @UNIONBANK_NG @fidelitybankplc @heritagebankplc @GodwinIEmefiele @cenbank @PoliceNG Emefiele is a toothless bulldog. Under his watch, so many infractions by banks. From shortchanging Nigerians to fraudulent and sharp practices by banks' staff, to FX and now the new notes. What do I expect sef, a partisan person in politics, so much so, he declared to vie",Lagos,1
2971,2023-01-26 09:32:41+00:00,AlobaOmolayo1,@ZenithBank My account have not been used for long. What do I do about it,,0
2972,2023-01-26 09:32:24+00:00,henry_igu,"@ZenithBank I bought data of 1000 using USSD CODE de money left my account and it did not enter my phone..
Pls reverse my money back to my account","Lagos, Nigeria",0
2973,2023-01-26 09:32:15+00:00,a_devise,"RT @Babarjide: @ZenithBank It is the negligence of your staffs that got me here. 1,213,000 was removed from my account 3rd of Jan at around…",Ana Igbo,793
2974,2023-01-26 09:31:47+00:00,Moosty2002,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2975,2023-01-26 09:31:25+00:00,Gbotemii_xy,@ho__loria @ZenithBank I wonder why there aren't multiple ATM stands at different spots.,Outside your box ,0
2976,2023-01-26 09:30:13+00:00,BashirM88845071,"RT @ZenithBank: Important Public Notice.

#ZenithBank #NairaRedesign #2023 #Nigeria #GoodMorning https://t.co/dtarhPUImi",,127
2977,2023-01-26 09:29:55+00:00,midyungciouz,@LihadiAjala @ZenithBank The shege na promax,"Dallas, TX",0
2978,2023-01-26 09:29:08+00:00,yeahilikeher,"Look at @Sterling_Bankng no issue,no dragging but that @ZenithBank ehn omo...ha I have heard enough
It's enough iono do again
Never again.",everywhere ,0
